GTBJAE,9561475,Y,B,0,0,0,1
GTBJAE,9562114,Y,R,0,0,0,2
JGJIQA,9527455,Y,B,0,0,0,1
JGJIQA,9610469,Y,L,0,0,0,2
KTXXOR,9787657,Y,Y,0,0,0,1
KTXXOR,9788740,Y,Y,0,0,0,2
JCHBZJ,9507998,Y,B,0,0,0,1
KRZIVZ,9651961,Y,K,0,0,0,1
IUMJPV,9546797,Y,M,0,0,0,1
IUMJPV,9548083,Y,M,0,0,0,2
OXULSX,9564832,Y,H,0,0,0,1
EPRJDQ,9564578,Y,V,0,0,0,1
OVYJZQ,9557729,Y,Y,0,0,0,1
IZKOZN,9787657,Y,Y,0,0,0,1
KRLBKS,9538984,Y,B,0,0,0,1
KRLBKS,9538860,Y,L,0,0,0,2
OULHZA,9788737,Y,Y,0,0,0,1
OULHZA,9788020,Y,Y,0,0,0,2
KTXEUJ,9787657,Y,Y,0,0,0,1
JCTOFN,9537367,Y,B,0,0,0,1
JCTOFN,9754116,Y,L,0,0,0,2
IXCLBQ,9496471,Y,Q,0,0,0,1
BPPNIM,9502867,Y,Y,0,0,0,1
BPPNIM,9497290,Y,Y,0,0,0,2
IXAXZJ,9503900,Y,Q,0,0,0,1
JOUEXU,9554410,Y,V,0,0,0,1
KQKZCV,9508626,Y,Q,0,0,0,1
JHQXJB,9575498,Y,B,0,0,0,1
JHQXJB,9575628,Y,M,0,0,0,2
IUMSOZ,9537736,Y,B,0,0,0,1
ICRXSJ,9564832,Y,H,0,0,0,1
ICRXSJ,9564325,Y,B,0,0,0,2
IUZQWG,9502253,Y,L,0,0,0,1
OURCKA,9575498,Y,Y,0,0,0,1
IYZKYR,9535106,Y,Q,0,0,0,1
JFFGUN,9515442,Y,K,0,0,0,1
JOSDBY,9503307,Y,B,0,0,0,1
JGSEQR,9530976,Y,Q,0,0,0,1
OSKCLB,9508626,Y,Q,0,0,0,1
NPEAEF,9502743,Y,B,0,0,0,1
IYBBJJ,9535902,Y,B,0,0,0,1
OTMOOZ,9527455,Y,H,0,0,0,1
OTMOOZ,9610469,Y,L,0,0,0,2
JCLDRC,9542204,Y,B,0,0,0,1
JGDZFV,9512950,Y,H,0,0,0,1
JGSLGP,9532020,Y,K,0,0,0,1
JHTDUG,9545392,Y,Y,0,0,0,1
JHTDUG,9545515,Y,L,0,0,0,2
OQRDOZ,9499812,Y,B,0,0,0,1
JOSNMC,9503307,Y,B,0,0,0,1
NLVGPV,9545392,Y,L,0,0,0,1
IUBCNM,9502253,Y,Q,0,0,0,1
KQMPWH,9643773,Y,Q,0,0,0,1
KQMPWH,9523354,Y,B,0,0,0,2
NPEYLZ,9502743,Y,B,0,0,0,1
JCHJZH,9507998,Y,B,0,0,0,1
IUYCQS,9502743,Y,B,0,0,0,1
OQTYME,9546797,Y,Y,0,0,0,1
IYBIZD,9538984,Y,B,0,0,0,1
IYBIZD,9538860,Y,L,0,0,0,2
KRODIO,9526397,Y,B,0,0,0,1
NPOFSL,9507118,Y,H,0,0,0,1
JFHBLU,9498560,Y,Y,0,0,0,1
KRHKDE,9525737,Y,K,0,0,0,1
OQQDDB,9522222,Y,H,0,0,0,1
JFPOEG,9532274,Y,Q,0,0,0,1
JFPOEG,9532404,Y,B,0,0,0,2
JGFUDA,9539860,Y,K,0,0,0,1
JNPDNH,9507118,Y,H,0,0,0,1
JGAVEV,9535106,Y,Y,0,0,0,1
OXTUHF,9563230,Y,K,0,0,0,1
OXTUHF,9562522,Y,L,0,0,0,2
NPBMMX,9512508,Y,H,0,0,0,1
JFIPBF,9523478,Y,Q,0,0,0,1
NPPGVM,9507118,Y,H,0,0,0,1
KQNIZM,9515442,Y,K,0,0,0,1
JFBZXG,9496830,Y,B,0,0,0,1
KSXQLC,9573820,Y,H,0,0,0,1
KSXQLC,9573933,Y,M,0,0,0,2
JIRENL,9787657,Y,Y,0,0,0,1
DXMLMN,9573096,Y,M,0,0,0,1
DXMLMN,9503383,Y,R,0,0,0,2
OVYXUH,9557729,Y,L,0,0,0,1
OVYXUH,9558152,Y,V,0,0,0,2
GTBNOQ,9564578,Y,V,0,0,0,1
JGJXOX,9526397,Y,B,0,0,0,1
IUYLQP,9499302,Y,E,0,0,0,1
IYSKTM,9532020,Y,E,0,0,0,1
OTTYON,9500650,Y,Q,0,0,0,1
OTTYON,9502002,Y,B,0,0,0,2
KRZFSQ,9532020,Y,H,0,0,0,1
OUQROX,9572189,Y,Q,0,0,0,1
JDGWOT,9800163,Y,B,0,0,0,1
JDGWOT,9512950,Y,V,0,0,0,2
JDGWOT,9632482,Y,M,0,0,0,3
JDGWOT,9800164,Y,K,0,0,0,4
JGPZJJ,9571899,Y,K,0,0,0,1
JGPZJJ,9571775,Y,L,0,0,0,2
JHDWFH,9788734,J,J,0,0,0,1
JHDWFH,9788017,J,J,0,0,0,2
KRAQEY,9530976,Y,Q,0,0,0,1
OTCOED,9535106,Y,Q,0,0,0,1
OTCOED,9534982,Y,L,0,0,0,2
OTHCRE,9535902,Y,B,0,0,0,1
OSKLMB,9497290,Y,E,0,0,0,1
OSKLMB,9740088,Y,B,0,0,0,2
EPREPG,9564578,Y,R,0,0,0,1
IATMOH,9557729,Y,L,0,0,0,1
GTBZYA,9561475,Y,O,0,0,0,1
GTBZYA,9562114,Y,R,0,0,0,2
IUOSJQ,9554410,Y,V,0,0,0,1
JCKSVZ,9537736,Y,L,0,0,0,1
OSMGBG,9498560,Y,Q,0,0,0,1
KRZNKQ,9530976,Y,Q,0,0,0,1
IUMOCI,9503307,Y,B,0,0,0,1
OUUVZU,9545392,Y,Q,0,0,0,1
OUUVZU,9545515,Y,L,0,0,0,2
JCLXLM,9538603,Y,Q,0,0,0,1
OXSOAN,9562646,Y,B,0,0,0,1
OXSOAN,9563360,Y,L,0,0,0,2
KSVYHF,9572189,Y,Q,0,0,0,1
KSVYHF,9648873,Y,L,0,0,0,2
IYIXJD,9527455,Y,Y,0,0,0,1
KRNZCH,9539860,Y,K,0,0,0,1
IXHXMM,9643773,Y,Q,0,0,0,1
IXIBKS,9498560,Y,E,0,0,0,1
JGBSLI,9535571,Y,B,0,0,0,1
NPBKSQ,9512508,Y,H,0,0,0,1
OQTKHL,9554410,Y,V,0,0,0,1
JNBLOX,9502253,Y,L,0,0,0,1
JNBLOX,9509143,Y,L,0,0,0,2
OTHONP,9538984,Y,B,0,0,0,1
IYFWLJ,9527455,Y,B,0,0,0,1
JCJQRW,9507998,Y,Y,0,0,0,1
JFGMUB,9498560,Y,Q,0,0,0,1
JFGMUB,9542080,Y,L,0,0,0,2
HNIETC,9513068,Y,Y,0,0,0,1
HNIETC,9512950,Y,H,0,0,0,2
IYYFIG,9525737,Y,K,0,0,0,1
JCFXJG,9508880,Y,L,0,0,0,1
KRGFFU,9525737,Y,K,0,0,0,1
KRGFFU,9525857,Y,H,0,0,0,2
KRULHZ,9500650,Y,Q,0,0,0,1
KQFFZE,9503900,Y,Q,0,0,0,1
KRGVDS,9525737,Y,Y,0,0,0,1
KRGVDS,9525857,Y,Y,0,0,0,2
JORYTK,9537736,Y,L,0,0,0,1
JGJNFQ,9528616,Y,H,0,0,0,1
IYCSBH,9535902,Y,B,0,0,0,1
OUQYNS,9571899,Y,Q,0,0,0,1
OTXUQM,9532020,Y,H,0,0,0,1
OTXUQM,9531896,Y,Q,0,0,0,2
KLOPIU,9561475,Y,B,0,0,0,1
KLOPIU,9562114,Y,R,0,0,0,2
IZGIUG,9788737,Y,Y,0,0,0,1
IZGIUG,9788020,Y,Y,0,0,0,2
OTKWQD,9527455,Y,B,0,0,0,1
OTKWQD,9610469,Y,L,0,0,0,2
JGLBVB,9528616,Y,H,0,0,0,1
JOQSMZ,9507998,Y,Y,0,0,0,1
JVDXPY,9512950,Y,Y,0,0,0,1
KSWNZQ,9573820,Y,Q,0,0,0,1
KROTPM,9539860,Y,K,0,0,0,1
JJBFSZ,9788737,Y,Y,0,0,0,1
IYROOD,9530976,Y,Q,0,0,0,1
JNFCCK,9502743,Y,Y,0,0,0,1
JCLLRZ,9546797,Y,M,0,0,0,1
JCLLRZ,9548083,Y,M,0,0,0,2
JNPPJQ,9509369,Y,Y,0,0,0,1
KSQCLF,9543882,Y,K,0,0,0,1
KSTXCH,9566576,Y,B,0,0,0,1
KSTXCH,9566205,Y,L,0,0,0,2
NJQSAG,9513068,Y,Y,0,0,0,1
NJQSAG,9512950,Y,H,0,0,0,2
OUROOI,9575498,Y,E,0,0,0,1
JGMDIF,9566329,Y,B,0,0,0,1
OTFVYR,9533189,Y,Y,0,0,0,1
IUJVDR,9507998,Y,B,0,0,0,1
JJTJQK,9788017,Y,Y,0,0,0,1
JCOFZZ,9554410,Y,L,0,0,0,1
IUVFOO,9537367,Y,H,0,0,0,1
OSNYMH,9498560,Y,Q,0,0,0,1
IYRZXK,9651961,Y,K,0,0,0,1
IYRZXK,9751693,Y,Q,0,0,0,2
OTZLVD,9532935,Y,Y,0,0,0,1
IUNAYR,9546797,Y,B,0,0,0,1
IUVXPS,9537367,Y,Y,0,0,0,1
IUVXPS,9754116,Y,Y,0,0,0,2
JFGSIY,9523478,Y,Q,0,0,0,1
JFGSIY,9523608,Y,B,0,0,0,2
JOSZFN,9542204,Y,B,0,0,0,1
OURZXP,9573820,Y,B,0,0,0,1
OTXETQ,9530976,Y,Q,0,0,0,1
IYJYDC,9528742,Y,H,0,0,0,1
JCJZSW,9507998,Y,H,0,0,0,1
IYBYXA,9535902,Y,B,0,0,0,1
OTJDFC,9539860,Y,K,0,0,0,1
JCXPOE,9502253,Y,L,0,0,0,1
EPRZBQ,9561475,Y,R,0,0,0,1
KRNHCE,9543882,Y,K,0,0,0,1
KRNHCE,9544012,Y,H,0,0,0,2
JYRDSL,9788017,Y,Y,0,0,0,1
OSJRPA,9496471,Y,Q,0,0,0,1
OSJRPA,9508629,Y,B,0,0,0,2
OSJGEP,9497290,Y,Q,0,0,0,1
OTXJHG,9530976,Y,Q,0,0,0,1
JGFQIQ,9538984,Y,B,0,0,0,1
KQLKHZ,9498560,Y,Q,0,0,0,1
KQLKHZ,9542080,Y,L,0,0,0,2
KRVYUH,9500650,Y,K,0,0,0,1
KRVYUH,9502002,Y,B,0,0,0,2
JHVZMQ,9547078,Y,V,0,0,0,1
NPBYFJ,9503231,Y,L,0,0,0,1
NPFGES,9502253,Y,L,0,0,0,1
OTWIEF,9532274,Y,Y,0,0,0,1
OTWIEF,9532404,Y,Y,0,0,0,2
KRYITC,9651961,Y,K,0,0,0,1
OSKXON,9496830,Y,B,0,0,0,1
OTIHZQ,9526270,Y,K,0,0,0,1
KSQGYR,9527455,Y,B,0,0,0,1
KQOQQH,9498560,Y,Q,0,0,0,1
KQOQQH,9542080,Y,L,0,0,0,2
JJUPZZ,9788017,Y,Y,0,0,0,1
JHVJOV,9545874,Y,E,0,0,0,1
JCLHVO,9542204,Y,H,0,0,0,1
NLSSMQ,9788017,Y,Y,0,0,0,1
JNPLNE,9509369,Y,Q,0,0,0,1
KRBWDL,9530976,Y,Q,0,0,0,1
KRBWDL,9530852,Y,B,0,0,0,2
JGDCQC,9535106,Y,Y,0,0,0,1
IUYPNF,9502743,Y,B,0,0,0,1
JCHOOX,9507998,Y,B,0,0,0,1
JGEQPU,9525737,Y,K,0,0,0,1
JGEQPU,9525857,Y,H,0,0,0,2
JFNUOH,9500650,Y,Q,0,0,0,1
JGFMFB,9526270,Y,K,0,0,0,1
JCVEHG,9502253,Y,L,0,0,0,1
JCVEHG,9509143,Y,L,0,0,0,2
OUWSZF,9666677,Y,K,0,0,0,1
JCKWQK,9499812,Y,L,0,0,0,1
KSQQYW,9527455,Y,B,0,0,0,1
JGMHNR,9566576,Y,Y,0,0,0,1
IXAKOR,9503900,Y,Q,0,0,0,1
NPPLBA,9507998,Y,H,0,0,0,1
OURWDI,9575498,Y,R,0,0,0,1
OURWDI,9575628,Y,M,0,0,0,2
JHVFAG,9545874,Y,Q,0,0,0,1
KRKIGP,9525737,Y,Y,0,0,0,1
OTNDDP,9566329,Y,B,0,0,0,1
NPFJYA,9539482,Y,B,0,0,0,1
KQKZLY,9497290,Y,H,0,0,0,1
KQKZLY,9740088,Y,B,0,0,0,2
IXGSFA,9508626,Y,Q,0,0,0,1
IXGSFA,9503310,Y,B,0,0,0,2
IYMHKU,9573820,Y,H,0,0,0,1
IYMHKU,9573933,Y,M,0,0,0,2
HNLLPP,9564322,Y,Q,0,0,0,1
HNLLPP,9526270,Y,Q,0,0,0,2
HNLLPP,9799136,Y,U,0,0,0,3
HNLLPP,437940,Y,P,0,0,1,4
OURKBV,9574863,Y,Q,0,0,0,1
OTJRBS,9526270,Y,Y,0,0,0,1
IUOWEC,9554410,Y,V,0,0,0,1
JFENAK,9508626,Y,Y,0,0,0,1
JFENAK,9503310,Y,Y,0,0,0,2
JNXWIT,9503231,Y,B,0,0,0,1
IQUJLW,9545632,Y,L,0,0,0,1
IYMQJW,9573820,Y,B,0,0,0,1
IYMQJW,9573933,Y,M,0,0,0,2
KTXJRW,9787657,Y,Y,0,0,0,1
JHQXAY,9573820,Y,Q,0,0,0,1
IYZBPR,9535571,Y,B,0,0,0,1
JCVIMQ,9502743,Y,B,0,0,0,1
OXRNXO,9561983,Y,R,0,0,0,1
JGJIZC,9528616,Y,H,0,0,0,1
JGULSF,9531372,Y,Y,0,0,0,1
KSCYCH,9545874,Y,E,0,0,0,1
IULRTW,9509369,Y,Q,0,0,0,1
NLBABJ,9545632,Y,L,0,0,0,1
JWIMAT,9787657,J,J,0,0,0,1
OSNPVB,9645299,Y,B,0,0,0,1
OSNPVB,9524624,Y,Q,0,0,0,2
OURCSX,9574863,Y,B,0,0,0,1
IYEZNT,9526270,Y,K,0,0,0,1
JCIBKI,9507998,Y,B,0,0,0,1
IXIFOF,9498560,Y,E,0,0,0,1
IULIMS,9502997,Y,L,0,0,0,1
JNOOWO,9507998,Y,B,0,0,0,1
JJYAIX,9545392,Y,Y,0,0,0,1
IUMXKM,9502997,Y,H,0,0,0,1
JOQOJL,9509369,Y,H,0,0,0,1
IXOZSU,9500650,Y,Y,0,0,0,1
IXOZSU,9502002,Y,B,0,0,0,2
JHVZCO,9546797,Y,B,0,0,0,1
JHVZCO,9548083,Y,R,0,0,0,2
IYGNFF,9528616,Y,H,0,0,0,1
OTMOWW,9651961,Y,K,0,0,0,1
OTMOWW,9751693,Y,Q,0,0,0,2
JGDHFR,9535902,Y,B,0,0,0,1
JGDHFR,9535236,Y,L,0,0,0,2
OQSFAZ,9547078,Y,M,0,0,0,1
KTYFXJ,9787657,Y,Y,0,0,0,1
KSCQCK,9666677,Y,Q,0,0,0,1
KSCQCK,9666881,Y,L,0,0,0,2
IUMSFW,9499812,Y,B,0,0,0,1
IYFMTA,9528616,Y,H,0,0,0,1
IYFMTA,9528220,Y,B,0,0,0,2
KQGLZS,9503900,Y,Q,0,0,0,1
EPRALT,9564578,Y,M,0,0,0,1
EPRALT,9564708,Y,M,0,0,0,2
KRRGOW,9503383,Y,Q,0,0,0,1
OTNMEP,9528742,Y,H,0,0,0,1
OTNMEP,9528871,Y,H,0,0,0,2
OUVJHG,9666677,Y,Q,0,0,0,1
OUVJHG,9666881,Y,L,0,0,0,2
JGRTUQ,9530976,Y,Y,0,0,0,1
JGRTUQ,9530852,Y,Y,0,0,0,2
JGAFPY,9533189,Y,B,0,0,0,1
IUMAFV,9537736,Y,Y,0,0,0,1
JYVXTG,9545392,Y,L,0,0,0,1
KRRPPV,9503383,Y,Y,0,0,0,1
KRRPPV,9496474,Y,B,0,0,0,2
JGEMME,9538984,Y,B,0,0,0,1
JGEMME,9538860,Y,L,0,0,0,2
JOQFIJ,9522222,Y,H,0,0,0,1
GAAQER,9564578,Y,R,0,0,0,1
IYURUD,9531372,Y,E,0,0,0,1
KRQVJR,9502253,Y,Y,0,0,0,1
KRQVJR,9509143,Y,Y,0,0,0,2
OQRDWW,9502997,Y,Y,0,0,0,1
IYJDJT,9566329,Y,Q,0,0,0,1
IYJDJT,9566206,Y,L,0,0,0,2
KRAQNZ,9531372,Y,Q,0,0,0,1
IUZXND,9499302,Y,Y,0,0,0,1
JCMMUY,9547078,Y,M,0,0,0,1
BBSESD,9573096,Y,M,0,0,0,1
BBSESD,9508626,Y,M,0,0,0,2
KRZNAM,9532935,Y,H,0,0,0,1
JFGOFI,9523478,Y,Q,0,0,0,1
KQGZUI,9503900,Y,Q,0,0,0,1
JCVAMS,9502253,Y,L,0,0,0,1
JCVAMS,9509143,Y,L,0,0,0,2
OTJVOG,9526397,Y,B,0,0,0,1
ICQJNW,9563230,Y,Y,0,0,0,1
ICQJNW,9562522,Y,Y,0,0,0,2
JFEYLT,9508626,Y,Q,0,0,0,1
JFEYLT,9503310,Y,B,0,0,0,2
IYIWZZ,9566329,Y,B,0,0,0,1
IYIWZZ,9566206,Y,L,0,0,0,2
OTXQND,9532935,Y,H,0,0,0,1
OTXQND,9532811,Y,L,0,0,0,2
JGFHZM,9539860,Y,K,0,0,0,1
JCODGV,9554410,Y,L,0,0,0,1
JYAMSF,9545632,Y,Y,0,0,0,1
IUUSHE,9512508,Y,H,0,0,0,1
IUUSHE,9511952,Y,H,0,0,0,2
IUYCIV,9499302,Y,K,0,0,0,1
KRLTKX,9525737,Y,K,0,0,0,1
IXKHTC,9503383,Y,Q,0,0,0,1
JGVDUG,9533189,Y,B,0,0,0,1
JITTFY,9787657,Y,Y,0,0,0,1
JFBWDA,9496830,Y,B,0,0,0,1
IXHTZZ,9498560,Y,Q,0,0,0,1
OVYKAU,9557729,Y,L,0,0,0,1
IXDQPC,9496830,Y,B,0,0,0,1
OQSXAC,9542204,Y,E,0,0,0,1
FJAQTG,9515442,Y,L,0,0,0,1
JHJJVW,9787657,J,J,0,0,0,1
KSWCVK,9573820,Y,Y,0,0,0,1
KSQZZW,9526397,Y,B,0,0,0,1
JGPZAK,9572189,Y,Y,0,0,0,1
NPOBPC,9508880,Y,L,0,0,0,1
JGAMOR,9535106,Y,Q,0,0,0,1
JJUCDQ,9788017,Y,Y,0,0,0,1
IXHHWO,9643773,Y,Q,0,0,0,1
JGDLJE,9535902,Y,Y,0,0,0,1
IYGRIR,9528616,Y,Y,0,0,0,1
IYGRIR,9528220,Y,Y,0,0,0,2
OTGXCU,9535902,Y,B,0,0,0,1
OTGXCU,9535236,Y,L,0,0,0,2
JFCHIC,9497290,Y,Q,0,0,0,1
JNXBNI,9512508,Y,H,0,0,0,1
JNXBNI,9511952,Y,H,0,0,0,2
KQMYEO,9498560,Y,Q,0,0,0,1
KQMYEO,9542080,Y,L,0,0,0,2
JGPJCL,9573820,Y,B,0,0,0,1
JGPJCL,9573933,Y,M,0,0,0,2
JCNZIL,9547078,Y,V,0,0,0,1
IXBTXT,9503900,Y,Q,0,0,0,1
KQGHMF,9503900,Y,Q,0,0,0,1
KSBPKK,9545874,Y,Q,0,0,0,1
KSBPKK,9666471,Y,L,0,0,0,2
JCJHKW,9509369,Y,Q,0,0,0,1
IXHXUL,9523478,Y,Q,0,0,0,1
IXHXUL,9523608,Y,B,0,0,0,2
IYFWCJ,9527455,Y,Y,0,0,0,1
JGFXXI,9539860,Y,K,0,0,0,1
KSXCPL,9574863,Y,E,0,0,0,1
KSXCPL,9574993,Y,V,0,0,0,2
JNBLWW,9499302,Y,H,0,0,0,1
JOTIZI,9546797,Y,Q,0,0,0,1
KRRCJJ,9503383,Y,Q,0,0,0,1
IYUVIQ,9531372,Y,E,0,0,0,1
JOUSSJ,9554410,Y,Y,0,0,0,1
IYMUNJ,9573820,Y,B,0,0,0,1
KROTXN,9543882,Y,K,0,0,0,1
KROTXN,9544012,Y,H,0,0,0,2
JFFNLK,9498560,Y,Q,0,0,0,1
IYYTNY,9533189,Y,B,0,0,0,1
IYYTNY,9533065,Y,L,0,0,0,2
IXGGTN,9508626,Y,Y,0,0,0,1
IYEQMW,9539860,Y,Y,0,0,0,1
JITKGV,9787657,Y,Y,0,0,0,1
JITKGV,9788740,Y,Y,0,0,0,2
OTDOXA,9535571,Y,B,0,0,0,1
OTDOXA,9535447,Y,L,0,0,0,2
JCTSQB,9503231,Y,L,0,0,0,1
OTLFTA,9526270,Y,Y,0,0,0,1
LNSICV,9567859,Y,X,0,0,0,1
LNSICV,9577622,Y,X,0,0,0,2
LNSICV,9566329,Y,X,0,0,0,3
NPBQON,9503231,Y,L,0,0,0,1
NPPSYX,9507998,Y,B,0,0,0,1
OQSTFS,9542204,Y,Q,0,0,0,1
JORYLO,9537736,Y,Y,0,0,0,1
HPOMDW,9788734,Y,Y,0,0,0,1
HPOMDW,9788017,Y,Y,0,0,0,2
JCFXRD,9508880,Y,L,0,0,0,1
IYCOIS,9539860,Y,K,0,0,0,1
OQRIKN,9499812,Y,Q,0,0,0,1
IBPHQO,9562646,Y,Y,0,0,0,1
IBPHQO,9563360,Y,Y,0,0,0,2
IUKMWI,9509369,Y,Q,0,0,0,1
JIRIRU,9787657,Y,Y,0,0,0,1
IYGJKR,9543882,Y,E,0,0,0,1
IUVFFN,9537367,Y,Q,0,0,0,1
IAUBEX,9557729,Y,Y,0,0,0,1
IAUBEX,9558152,Y,V,0,0,0,2
IAUVGH,9557729,Y,L,0,0,0,1
JVCUBR,9513068,Y,Y,0,0,0,1
JVCUBR,9512950,Y,Y,0,0,0,2
JCKOKM,9538603,Y,B,0,0,0,1
KTYTLD,9787657,Y,Y,0,0,0,1
KTYTLD,9788740,Y,Y,0,0,0,2
OSHXJW,9496471,Y,Q,0,0,0,1
OSHXJW,9508629,Y,B,0,0,0,2
JOSROP,9537736,Y,Q,0,0,0,1
KRJERF,9535571,Y,B,0,0,0,1
OUWSQE,9666677,Y,H,0,0,0,1
OTXELR,9531372,Y,Q,0,0,0,1
JJVQRB,9788017,Y,Y,0,0,0,1
GAAAGW,9564578,Y,L,0,0,0,1
GAAAGW,9564708,Y,M,0,0,0,2
JNXZTA,9503231,Y,H,0,0,0,1
OSHPTU,9496471,Y,Q,0,0,0,1
KRYILF,9530976,Y,Q,0,0,0,1
KRYILF,9530852,Y,B,0,0,0,2
IZQNXV,9666677,Y,K,0,0,0,1
KSSNJE,9528616,Y,H,0,0,0,1
KTLIYC,9557729,Y,L,0,0,0,1
IZIJQB,9787657,Y,Y,0,0,0,1
NLVNEO,9788734,Y,Y,0,0,0,1
NLVNEO,9788017,Y,Y,0,0,0,2
KQNBBQ,9643773,Y,Y,0,0,0,1
KQNBBQ,9523354,Y,Y,0,0,0,2
BHSLVO,9512950,Y,Y,0,0,0,1
JNATKB,9537367,Y,E,0,0,0,1
JNATKB,9754116,Y,L,0,0,0,2
IUMOLI,9546797,Y,M,0,0,0,1
IBOWNS,9561983,Y,Y,0,0,0,1
KRFTYN,9530976,Y,Y,0,0,0,1
KRFTYN,9530852,Y,B,0,0,0,2
OTOUNM,9566329,Y,B,0,0,0,1
NLSALN,9788017,Y,Y,0,0,0,1
OTJDOD,9526397,Y,B,0,0,0,1
KRZJFD,9532020,Y,Y,0,0,0,1
KQIOGS,9496471,Y,Q,0,0,0,1
OXTQMU,9563230,Y,B,0,0,0,1
OXTQMU,9562522,Y,L,0,0,0,2
KSXUPM,9573820,Y,K,0,0,0,1
IUYGUF,9499302,Y,K,0,0,0,1
JOQZCR,9509369,Y,Q,0,0,0,1
OQTSON,9546797,Y,Q,0,0,0,1
JORQMQ,9538603,Y,L,0,0,0,1
OTHQFX,9535902,Y,Y,0,0,0,1
OTHQFX,9535236,Y,Y,0,0,0,2
DGJOIH,9502867,Y,Y,0,0,0,1
DGJOIH,9497290,Y,Y,0,0,0,2
JCKSEA,9509369,Y,H,0,0,0,1
GTBJRC,9564578,Y,Y,0,0,0,1
OUQBHA,9571899,Y,E,0,0,0,1
OUQBHA,9571775,Y,L,0,0,0,2
OXUVBE,9563230,Y,B,0,0,0,1
OXUVBE,9562522,Y,L,0,0,0,2
IXDMUM,9508626,Y,Q,0,0,0,1
JGDYVS,9513068,Y,Y,0,0,0,1
JGDYVS,9512950,Y,H,0,0,0,2
OTLWKB,9543882,Y,K,0,0,0,1
EPRISM,9564578,Y,V,0,0,0,1
JGOMNZ,9572189,Y,Q,0,0,0,1
JGOMNZ,9648873,Y,L,0,0,0,2
OQRWGE,9499812,Y,L,0,0,0,1
KROPNZ,9543882,Y,K,0,0,0,1
OTXFDT,9651961,Y,K,0,0,0,1
IXAXIK,9503900,Y,Q,0,0,0,1
KQKZTV,9508626,Y,Q,0,0,0,1
JGPNHY,9573820,Y,Y,0,0,0,1
JGPNHY,9573933,Y,Y,0,0,0,2
IXCZOJ,9496471,Y,Q,0,0,0,1
OSOQFF,9523478,Y,Q,0,0,0,1
JCJCNI,9522222,Y,H,0,0,0,1
JCLMBB,9503307,Y,B,0,0,0,1
JYYCNK,9788737,Y,Y,0,0,0,1
EPQIRR,9502997,Y,Y,0,0,0,1
JCNFXD,9554410,Y,V,0,0,0,1
IXBLQR,9496830,Y,B,0,0,0,1
JCKDHG,9509369,Y,Y,0,0,0,1
IXNAJB,9500650,Y,Q,0,0,0,1
IXKHLD,9503383,Y,Q,0,0,0,1
IUWVFE,9537367,Y,E,0,0,0,1
IUWVFE,9754116,Y,L,0,0,0,2
IBOCKH,9561983,Y,V,0,0,0,1
NLWLEG,9545392,Y,L,0,0,0,1
JNBCVW,9499302,Y,H,0,0,0,1
JGBFIT,9535571,Y,B,0,0,0,1
OVYKJU,9557729,Y,L,0,0,0,1
JOQOAK,9522222,Y,H,0,0,0,1
IULHTQ,9522222,Y,H,0,0,0,1
IZQJKK,9666677,Y,Q,0,0,0,1
