JFBZXG,2,750,218,,,0,0,0,0,0,0,1,0,0
KSXQLC,2,850,548,,,0,0,0,0,0,0,1,0,0
JIRENL,2,1200,518,,,0,0,0,0,0,0,1,0,0
DXMLMN,1,650,103,,,0,0,0,0,0,0,1,0,0
OVYXUH,3,850,558,,,0,0,0,0,0,1,1,0,0
GTBNOQ,4,700,176,,,0,0,0,0,0,0,0,0,0
JGJXOX,4,750,237,,,0,0,0,0,0,0,1,0,0
IUYLQP,3,950,415,,,0,0,0,0,0,0,1,0,0
IYSKTM,3,950,415,,,0,0,0,0,0,0,1,0,0
OTTYON,3,800,414,,,0,0,0,0,0,0,1,0,0
KRZFSQ,1,850,297,,,0,0,0,0,0,0,1,0,0
OUQROX,3,800,275,,,0,0,0,0,0,0,1,0,0
JDGWOT,1,700,582,,,0,0,0,0,0,1,1,0,0
JGPZJJ,2,900,560,,,0,0,0,0,0,0,1,0,0
JHDWFH,1,32000,100,,,0,0,0,0,0,0,0,0,0
KRAQEY,1,800,253,,,0,0,0,0,0,0,1,0,0
OTCOED,7,800,590,,,0,0,0,0,0,0,1,0,0
OTHCRE,3,750,272,,,0,0,0,0,0,0,1,0,0
OSKLMB,5,950,830,,,0,0,0,0,0,0,1,0,0
EPREPG,2,650,152,,,0,0,0,0,0,0,0,0,0
IATMOH,4,850,279,,,0,0,0,0,0,1,1,0,0
GTBZYA,2,450,176,,,0,0,0,0,0,0,1,0,0
IUOSJQ,1,700,241,,,0,0,0,0,0,1,1,0,0
JCKSVZ,2,850,149,,,0,0,0,0,0,0,1,0,0
OSMGBG,2,800,207,,,0,0,0,0,0,0,1,0,0
KRZNKQ,3,800,253,,,0,0,0,0,0,0,1,0,0
IUMOCI,3,750,176,,,0,0,0,0,0,0,0,0,0
OUUVZU,3,800,470,,,0,0,0,0,0,0,1,0,0
JCLXLM,2,800,231,,,0,0,0,0,0,0,1,0,0
OXSOAN,2,750,474,,,0,0,0,0,0,0,1,0,0
KSVYHF,2,800,375,,,0,0,0,0,0,0,1,0,0
IYIXJD,2,21500,562,,,0,0,0,0,0,0,0,0,0
KRNZCH,3,900,523,,,0,0,0,0,0,0,1,0,0
IXHXMM,3,800,253,,,0,0,0,0,0,0,1,0,0
IXIBKS,4,950,321,,,0,0,0,0,0,0,1,0,0
JGBSLI,3,750,272,,,0,0,0,0,0,0,1,0,0
NPBKSQ,2,850,442,,,0,0,0,0,0,0,1,0,0
OQTKHL,2,700,241,,,0,0,0,0,0,1,1,0,0
JNBLOX,2,850,376,,,0,0,0,0,0,0,1,0,0
OTHONP,3,750,176,,,0,0,0,0,0,0,1,0,0
IYFWLJ,2,750,237,,,0,0,0,0,0,0,1,0,0
JCJQRW,2,1200,518,,,0,0,0,0,0,0,1,0,0
JFGMUB,5,800,414,,,0,0,0,0,0,0,1,0,0
HNIETC,3,850,442,,,0,0,0,0,0,0,1,0,0
IYYFIG,1,900,523,,,0,0,0,0,0,0,1,0,0
JCFXJG,2,850,188,,,0,0,0,0,0,0,1,0,0
KRGFFU,4,900,1046,,,0,0,0,0,0,0,1,0,0
KRULHZ,3,800,207,,,0,0,0,0,0,0,1,0,0
KQFFZE,4,800,207,,,0,0,0,0,0,0,1,0,0
KRGVDS,3,41200,1538,,,0,0,0,0,0,0,1,0,0
JORYTK,1,850,149,,,0,0,0,0,0,0,1,0,0
JGJNFQ,4,850,323,,,0,0,0,0,0,0,1,0,0
IYCSBH,4,750,272,,,0,0,0,0,0,0,1,0,0
OUQYNS,1,800,207,,,0,0,0,0,0,0,1,0,0
OTXUQM,4,850,594,,,0,0,0,0,0,0,1,0,0
KLOPIU,3,750,452,,,0,0,0,0,0,0,1,0,0
IZGIUG,2,41200,1036,,,0,0,0,0,0,0,1,0,0
OTKWQD,3,750,474,,,0,0,0,0,0,0,1,0,0
JGLBVB,4,850,323,,,0,0,0,0,0,0,1,0,0
JOQSMZ,4,1200,518,,,0,0,0,0,0,0,1,0,0
JVDXPY,3,21200,769,,,0,0,0,0,0,0,1,0,0
KSWNZQ,3,800,235,,,0,0,0,0,0,0,1,0,0
KROTPM,2,900,523,,,0,0,0,0,0,0,1,0,0
JJBFSZ,7,1200,518,,,0,0,0,0,0,0,1,0,0
IYROOD,3,800,253,,,0,0,0,0,0,0,1,0,0
JNFCCK,2,1200,518,,,0,0,0,0,0,0,1,0,0
JCLLRZ,4,550,358,,,0,0,0,0,0,1,1,0,0
JNPPJQ,3,21200,518,,,0,0,0,0,0,0,1,0,0
KSQCLF,2,900,523,,,0,0,0,0,0,0,1,0,0
KSTXCH,3,750,352,,,0,0,0,0,0,0,1,0,0
NJQSAG,2,850,442,,,0,0,0,0,0,0,1,0,0
OUROOI,4,950,379,,,0,0,0,0,0,0,1,0,0
JGMDIF,4,750,176,,,0,0,0,0,0,0,1,0,0
OTFVYR,3,1200,518,,,0,0,0,0,0,0,1,0,0
IUJVDR,3,750,218,,,0,0,0,0,0,0,1,0,0
JJTJQK,3,21200,518,,,0,0,0,0,0,0,1,0,0
JCOFZZ,3,850,279,,,0,0,0,0,0,1,1,0,0
IUVFOO,2,850,242,,,0,0,0,0,0,0,1,0,0
OSNYMH,2,800,207,,,0,0,0,0,0,0,1,0,0
IYRZXK,5,900,1046,,,0,0,0,0,0,0,1,0,0
OTZLVD,1,21200,518,,,0,0,0,0,0,0,1,0,0
IUNAYR,2,750,324,,,0,0,0,0,0,1,1,0,0
IUVXPS,3,41200,768,,,0,0,0,0,0,0,1,0,0
JFGSIY,7,800,506,,,0,0,0,0,0,0,1,0,0
JOSZFN,3,750,176,,,0,0,0,0,0,0,1,0,0
OURZXP,2,750,200,,,0,0,0,0,0,0,1,0,0
OTXETQ,2,800,253,,,0,0,0,0,0,0,1,0,0
IYJYDC,3,850,442,,,0,0,0,0,0,0,1,0,0
JCJZSW,2,850,297,,,0,0,0,0,0,0,1,0,0
IYBYXA,1,750,272,,,0,0,0,0,0,0,1,0,0
OTJDFC,5,900,523,,,0,0,0,0,0,0,1,0,0
JCXPOE,1,850,188,,,0,0,0,0,0,0,1,0,0
EPRZBQ,2,650,133,,,0,0,0,0,0,0,0,0,0
KRNHCE,4,900,1046,,,0,0,0,0,0,0,1,0,0
JYRDSL,4,1900,518,,,0,0,0,0,0,0,1,1,0
OSJRPA,3,800,414,,,0,0,0,0,0,0,1,0,0
OSJGEP,2,800,253,,,0,0,0,0,0,0,1,0,0
OTXJHG,2,800,253,,,0,0,0,0,0,0,1,0,0
JGFQIQ,3,750,176,,,0,0,0,0,0,0,1,0,0
KQLKHZ,4,800,414,,,0,0,0,0,0,0,1,0,0
KRVYUH,2,900,560,,,0,0,0,0,0,0,1,0,0
JHVZMQ,1,700,241,,,0,0,0,0,0,1,1,0,0
NPBYFJ,2,850,188,,,0,0,0,0,0,0,1,0,0
NPFGES,3,850,188,,,0,0,0,0,0,0,1,0,0
OTWIEF,3,41200,1036,,,0,0,0,0,0,0,1,0,0
KRYITC,2,900,523,,,0,0,0,0,0,0,1,0,0
OSKXON,2,750,218,,,0,0,0,0,0,0,1,0,0
OTIHZQ,7,900,523,,,0,0,0,0,0,0,0,0,0
KSQGYR,4,750,237,,,0,0,0,0,0,0,1,0,0
KQOQQH,2,800,414,,,0,0,0,0,0,0,1,0,0
JJUPZZ,5,21200,518,,,0,0,0,0,0,0,1,0,0
JHVJOV,2,950,364,,,0,0,0,0,0,0,1,0,0
JCLHVO,1,850,242,,,0,0,0,0,0,0,1,0,0
NLSSMQ,2,21200,518,,,0,0,0,0,0,0,1,0,0
JNPLNE,2,800,253,,,0,0,0,0,0,0,1,0,0
KRBWDL,3,800,506,,,0,0,0,0,0,0,1,0,0
JGDCQC,1,21200,604,,,0,0,0,0,0,0,1,0,0
IUYPNF,2,750,218,,,0,0,0,0,0,0,1,0,0
JCHOOX,3,750,218,,,0,0,0,0,0,0,1,0,0
JGEQPU,2,900,1046,,,0,0,0,0,0,0,1,0,0
JFNUOH,1,800,207,,,0,0,0,0,0,0,1,0,0
JGFMFB,1,900,523,,,0,0,0,0,0,0,1,0,0
JCVEHG,3,850,376,,,0,0,0,0,0,0,1,0,0
OUWSZF,2,900,318,,,0,0,0,0,0,0,1,0,0
JCKWQK,1,850,149,,,0,0,0,0,0,0,1,0,0
KSQQYW,2,750,237,,,0,0,0,0,0,0,1,0,0
JGMHNR,2,21500,384,,,0,0,0,0,0,0,0,0,0
IXAKOR,2,800,207,,,0,0,0,0,0,0,1,0,0
NPPLBA,4,850,297,,,0,0,0,0,0,0,1,0,0
OURWDI,2,650,256,,,0,0,0,0,0,0,1,0,0
JHVFAG,1,800,235,,,0,0,0,0,0,0,1,0,0
KRKIGP,2,1200,769,,,0,0,0,0,0,0,1,0,0
OTNDDP,2,750,176,,,0,0,0,0,0,0,1,0,0
NPFJYA,7,750,255,,,0,0,0,0,0,0,0,0,0
KQKZLY,2,850,594,,,0,0,0,0,0,0,1,0,0
IXGSFA,5,800,414,,,0,0,0,0,0,0,1,0,0
IYMHKU,3,850,548,,,0,0,0,0,0,0,1,0,0
HNLLPP,1,800,811,,,0,0,0,0,0,0,0,0,0
OURKBV,3,800,266,,,0,0,0,0,0,0,1,0,0
OTJRBS,2,21500,769,,,0,0,0,0,0,0,0,0,0
IUOWEC,3,700,241,,,0,0,0,0,0,1,1,0,0
JFENAK,2,1200,768,,,0,0,0,0,0,0,1,0,0
JNXWIT,3,750,218,,,0,0,0,0,0,0,1,0,0
IQUJLW,5,850,169,,,0,0,0,0,0,0,1,0,0
IYMQJW,2,750,400,,,0,0,0,0,0,0,1,0,0
KTXJRW,4,1200,518,,,0,0,0,0,0,0,1,0,0
JHQXAY,4,800,235,,,0,0,0,0,0,0,1,0,0
IYZBPR,1,750,272,,,0,0,0,0,0,0,1,0,0
JCVIMQ,1,750,218,,,0,0,0,0,0,0,1,0,0
OXRNXO,1,650,133,,,0,0,0,0,0,0,1,0,0
JGJIZC,2,850,323,,,0,0,0,0,0,0,1,0,0
JGULSF,2,1200,518,,,0,0,0,0,0,0,1,0,0
KSCYCH,3,950,364,,,0,0,0,0,0,0,1,0,0
IULRTW,3,800,253,,,0,0,0,0,0,0,1,0,0
NLBABJ,2,850,169,,,0,0,0,0,0,0,1,0,0
JWIMAT,4,12000,100,,,0,0,0,0,0,0,0,0,0
OSNPVB,4,750,436,,,0,0,0,0,0,0,1,0,0
OURCSX,2,750,226,,,0,0,0,0,0,0,1,0,0
IYEZNT,2,900,523,,,0,0,0,0,0,0,1,0,0
JCIBKI,2,750,218,,,0,0,0,0,0,0,1,0,0
IXIFOF,4,950,321,,,0,0,0,0,0,0,1,0,0
IULIMS,2,850,188,,,0,0,0,0,0,0,1,0,0
JNOOWO,2,750,218,,,0,0,0,0,0,0,1,0,0
JJYAIX,3,41200,436,,,0,0,0,0,0,0,1,0,0
IUMXKM,1,850,297,,,0,0,0,0,0,0,1,0,0
JOQOJL,3,850,297,,,0,0,0,0,0,0,1,0,0
IXOZSU,1,21200,768,,,0,0,0,0,0,0,1,0,0
JHVZCO,4,750,648,,,0,0,0,0,0,1,1,0,0
IYGNFF,3,850,323,,,0,0,0,0,0,0,1,0,0
OTMOWW,3,900,1046,,,0,0,0,0,0,0,1,0,0
JGDHFR,4,750,544,,,0,0,0,0,0,0,1,0,0
OQSFAZ,1,550,179,,,0,0,0,0,0,1,1,0,0
KTYFXJ,2,1200,518,,,0,0,0,0,0,0,1,0,0
KSCQCK,2,800,470,,,0,0,0,0,0,0,1,0,0
IUMSFW,3,750,176,,,0,0,0,0,0,0,1,0,0
IYFMTA,2,850,646,,,0,0,0,0,0,0,1,0,0
KQGLZS,3,800,207,,,0,0,0,0,0,0,1,0,0
EPRALT,5,550,262,,,0,0,0,0,0,0,1,0,0
KRRGOW,3,800,207,,,0,0,0,0,0,0,1,0,0
OTNMEP,1,850,884,,,0,0,0,0,0,0,1,0,0
OUVJHG,3,800,470,,,0,0,0,0,0,0,1,0,0
JGRTUQ,3,41200,1036,,,0,0,0,0,0,0,1,0,0
JGAFPY,2,750,218,,,0,0,0,0,0,0,1,0,0
IUMAFV,2,1200,384,,,0,0,0,0,0,0,1,0,0
JYVXTG,2,850,169,,,0,0,0,0,0,0,1,0,0
KRRPPV,1,21200,768,,,0,0,0,0,0,0,1,0,0
JGEMME,4,750,352,,,0,0,0,0,0,0,1,0,0
JOQFIJ,2,850,442,,,0,0,0,0,0,0,1,0,0
GAAQER,2,650,152,,,0,0,0,0,0,0,0,0,0
IYURUD,5,950,415,,,0,0,0,0,0,0,1,0,0
KRQVJR,2,1200,1036,,,0,0,0,0,0,0,1,0,0
OQRDWW,2,21500,518,,,0,0,0,0,0,0,0,0,0
IYJDJT,3,800,414,,,0,0,0,0,0,0,1,0,0
KRAQNZ,2,800,253,,,0,0,0,0,0,0,1,0,0
IUZXND,2,76200,518,,,0,0,1,0,0,0,1,0,0
JCMMUY,1,550,179,,,0,0,0,0,0,1,1,0,0
BBSESD,1,550,84,,,0,0,0,0,0,0,1,0,0
KRZNAM,3,850,297,,,0,0,0,0,0,0,1,0,0
JFGOFI,2,800,253,,,0,0,0,0,0,0,1,0,0
KQGZUI,2,800,207,,,0,0,0,0,0,0,1,0,0
JCVAMS,1,850,376,,,0,0,0,0,0,0,0,0,0
OTJVOG,2,750,237,,,0,0,0,0,0,0,1,0,0
ICQJNW,3,41200,1124,,,0,0,0,0,0,0,1,0,0
JFEYLT,1,800,414,,,0,0,0,0,0,0,1,0,0
IYIWZZ,3,750,352,,,0,0,0,0,0,0,1,0,0
OTXQND,4,850,594,,,0,0,0,0,0,0,1,0,0
JGFHZM,1,900,523,,,0,0,0,0,0,0,1,0,0
JCODGV,2,850,279,,,0,0,0,0,0,1,1,0,0
JYAMSF,1,21200,436,,,0,0,0,0,0,0,1,0,0
IUUSHE,1,850,884,,,0,0,0,0,0,0,1,0,0
IUYCIV,3,900,352,,,0,0,0,0,0,0,1,0,0
KRLTKX,2,900,523,,,0,0,0,0,0,0,1,0,0
IXKHTC,3,800,207,,,0,0,0,0,0,0,1,0,0
JGVDUG,4,750,218,,,0,0,0,0,0,0,0,0,0
JITTFY,1,21200,518,,,0,0,0,0,0,0,1,0,0
JFBWDA,1,750,218,,,0,0,0,0,0,0,1,0,0
IXHTZZ,4,800,207,,,0,0,0,0,0,0,1,0,0
OVYKAU,4,850,279,,,0,0,0,0,0,1,1,0,0
IXDQPC,2,750,218,,,0,0,0,0,0,0,1,0,0
OQSXAC,2,950,321,,,0,0,0,0,0,0,1,0,0
FJAQTG,1,850,234,,,0,0,0,0,0,0,1,0,0
JHJJVW,2,32000,100,,,0,0,0,0,0,0,0,0,0
KSWCVK,2,21500,436,,,0,0,0,0,0,0,0,0,0
KSQZZW,2,750,237,,,0,0,0,0,0,0,1,0,0
JGPZAK,1,21200,562,,,0,0,0,0,0,0,1,0,0
NPOBPC,2,850,188,,,0,0,0,0,0,0,1,0,0
JGAMOR,1,800,295,,,0,0,0,0,0,0,1,0,0
JJUCDQ,2,1200,518,,,0,0,0,0,0,0,1,0,0
IXHHWO,2,800,253,,,0,0,0,0,0,0,1,0,0
JGDLJE,2,21500,645,,,0,0,0,0,0,0,0,0,0
IYGRIR,3,41200,1124,,,0,0,0,0,0,0,1,0,0
OTGXCU,7,750,544,,,0,0,0,0,0,0,1,0,0
JFCHIC,3,800,253,,,0,0,0,0,0,0,1,0,0
JNXBNI,2,850,884,,,0,0,0,0,0,0,1,0,0
KQMYEO,5,800,414,,,0,0,0,0,0,0,1,0,0
JGPJCL,4,750,400,,,0,0,0,0,0,0,1,0,0
JCNZIL,1,700,241,,,0,0,0,0,0,1,1,0,0
IXBTXT,4,800,207,,,0,0,0,0,0,0,1,0,0
KQGHMF,3,800,207,,,0,0,0,0,0,0,1,0,0
KSBPKK,3,800,470,,,0,0,0,0,0,0,1,0,0
JCJHKW,2,800,253,,,0,0,0,0,0,0,1,0,0
IXHXUL,2,800,506,,,0,0,0,0,0,0,1,0,0
IYFWCJ,2,21500,562,,,0,0,0,0,0,0,0,0,0
JGFXXI,2,900,523,,,0,0,0,0,0,0,1,0,0
KSXCPL,1,950,824,,,0,0,0,0,0,0,1,0,0
JNBLWW,5,850,297,,,0,0,0,0,0,0,1,0,0
JOTIZI,2,800,376,,,0,0,0,0,0,1,1,0,0
KRRCJJ,2,800,207,,,0,0,0,0,0,0,1,0,0
IYUVIQ,1,950,415,,,0,0,0,0,0,0,1,0,0
JOUSSJ,3,21200,769,,,0,0,0,0,0,1,1,0,0
IYMUNJ,1,750,200,,,0,0,0,0,0,0,1,0,0
KROTXN,2,900,1046,,,0,0,0,0,0,0,1,0,0
JFFNLK,2,800,207,,,0,0,0,0,0,0,1,0,0
IYYTNY,4,750,436,,,0,0,0,0,0,0,1,0,0
IXGGTN,7,1200,384,,,0,0,0,0,0,0,0,0,0
IYEQMW,2,1200,769,,,0,0,0,0,0,0,1,0,0
JITKGV,2,41200,1036,,,0,0,0,0,0,0,1,0,0
OTDOXA,3,750,544,,,0,0,0,0,0,0,1,0,0
JCTSQB,2,850,188,,,0,0,0,0,0,0,1,0,0
OTLFTA,5,21200,769,,,0,0,0,0,0,0,1,0,0
LNSICV,1,3600,149,Mosaic,,0,0,0,0,0,0,1,0,0
NPBQON,7,850,188,,,0,0,0,0,0,0,0,0,0
NPPSYX,4,750,218,,,0,0,0,0,0,0,1,0,0
OQSTFS,2,800,207,,,0,0,0,0,0,0,1,0,0
JORYLO,2,21500,384,,,0,0,0,0,0,0,0,0,0
HPOMDW,4,1200,518,,,0,0,0,0,0,0,1,0,0
JCFXRD,2,850,188,,,0,0,0,0,0,0,1,0,0
IYCOIS,2,900,523,,,0,0,0,0,0,0,1,0,0
OQRIKN,3,800,207,,,0,0,0,0,0,0,1,0,0
IBPHQO,3,41200,1124,,,0,0,0,0,0,0,1,0,0
IUKMWI,2,800,253,,,0,0,0,0,0,0,1,0,0
JIRIRU,2,1200,518,,,0,0,0,0,0,0,1,0,0
IYGJKR,2,950,617,,,0,0,0,0,0,0,1,0,0
IUVFFN,1,800,207,,,0,0,0,0,0,0,1,0,0
IAUBEX,5,21200,1538,,,0,0,0,0,0,1,1,0,0
IAUVGH,2,850,279,,,0,0,0,0,0,1,1,0,0
JVCUBR,1,21200,769,,,0,0,0,0,0,0,1,0,0
JCKOKM,2,750,199,,,0,0,0,0,0,0,1,0,0
KTYTLD,1,41200,1036,,,0,0,0,0,0,0,1,0,0
OSHXJW,5,800,414,,,0,0,0,0,0,0,1,0,0
JOSROP,3,800,207,,,0,0,0,0,0,0,1,0,0
KRJERF,4,750,272,,,0,0,0,0,0,0,1,0,0
OUWSQE,2,850,274,,,0,0,0,0,0,0,1,0,0
OTXELR,2,800,253,,,0,0,0,0,0,0,1,0,0
JJVQRB,4,1200,518,,,0,0,0,0,0,0,1,0,0
GAAAGW,5,850,408,,,0,0,0,0,0,0,1,0,0
JNXZTA,3,850,297,,,0,0,0,0,0,0,1,0,0
OSHPTU,2,800,207,,,0,0,0,0,0,0,1,0,0
KRYILF,2,800,506,,,0,0,0,0,0,0,1,0,0
IZQNXV,3,900,318,,,0,0,0,0,0,0,1,0,0
KSSNJE,2,850,323,,,0,0,0,0,0,0,1,0,0
KTLIYC,2,850,279,,,0,0,0,0,0,1,1,0,0
IZIJQB,3,1200,518,,,0,0,0,0,0,0,1,0,0
NLVNEO,1,21200,518,,,0,0,0,0,0,0,1,0,0
KQNBBQ,3,41200,1036,,,0,0,0,0,0,0,1,0,0
BHSLVO,2,1200,769,,,0,0,0,0,0,0,1,0,0
JNATKB,1,950,642,,,0,0,0,0,0,0,1,0,0
IUMOLI,2,550,179,,,0,0,0,0,0,1,1,0,0
IBOWNS,2,21500,492,,,0,0,0,0,0,0,0,0,0
KRFTYN,1,21200,1036,,,0,0,0,0,0,0,1,0,0
OTOUNM,1,750,176,,,0,0,0,0,0,0,1,0,0
NLSALN,2,21200,518,,,0,0,0,0,0,0,1,0,0
OTJDOD,5,750,237,,,0,0,0,0,0,0,1,0,0
KRZJFD,2,21500,518,,,0,0,0,0,0,0,0,0,0
KQIOGS,4,800,207,,,0,0,0,0,0,0,1,0,0
OXTQMU,4,750,474,,,0,0,0,0,0,0,1,0,0
KSXUPM,2,900,318,,,0,0,0,0,0,0,1,0,0
IUYGUF,1,900,352,,,0,0,0,0,0,0,1,0,0
JOQZCR,2,800,253,,,0,0,0,0,0,0,1,0,0
OQTSON,7,800,376,,,0,0,0,0,0,1,1,0,0
JORQMQ,1,850,172,,,0,0,0,0,0,0,1,0,0
OTHQFX,3,41200,1290,,,0,0,0,0,0,0,1,0,0
DGJOIH,1,1200,518,,,0,0,0,0,0,0,1,0,0
JCKSEA,5,850,297,,,0,0,0,0,0,0,1,0,0
GTBJRC,2,21500,562,,,0,0,0,0,0,0,0,0,0
OUQBHA,3,950,642,,,0,0,0,0,0,0,1,0,0
OXUVBE,2,750,474,,,0,0,0,0,0,0,1,0,0
IXDMUM,3,800,207,,,0,0,0,0,0,0,1,0,0
JGDYVS,3,20850,442,,,0,0,0,0,0,0,1,0,0
OTLWKB,7,900,523,,,0,0,0,0,0,0,1,0,0
EPRISM,2,700,176,,,0,0,0,0,0,0,0,0,0
JGOMNZ,4,800,375,,,0,0,0,0,0,0,1,0,0
OQRWGE,3,850,149,,,0,0,0,0,0,0,1,0,0
KROPNZ,3,900,523,,,0,0,0,0,0,0,1,0,0
OTXFDT,3,900,523,,,0,0,0,0,0,0,1,0,0
IXAXIK,2,800,207,,,0,0,0,0,0,0,1,0,0
