23490958,Y,2,150,191,79,0
23490958,F,3,0,9,1,0
23490959,J,1,0,21,7,0
23490959,Y,2,150,226,71,0
23490959,F,3,0,8,4,0
23490960,J,1,0,44,9,0
23490960,Y,2,150,231,140,0
23490960,F,3,0,8,8,0
23491034,J,1,0,34,19,0
23491034,Y,2,150,204,63,0
23491034,F,3,0,9,0,0
23491035,J,1,0,41,23,0
23491035,Y,2,150,234,89,0
23491035,F,3,0,6,6,0
23491036,J,1,0,24,19,0
23491036,Y,2,150,222,54,0
23491036,F,3,0,5,3,0
23491037,J,1,0,17,5,0
23491037,Y,2,150,222,49,0
23491037,F,3,0,5,5,0
23491188,J,1,0,25,0,0
23491188,Y,2,150,171,171,0
23491188,F,3,0,7,0,0
23491189,J,1,0,17,12,0
23491189,Y,2,150,218,188,0
23491189,F,3,0,8,4,0
23491190,J,1,0,22,8,0
23491190,Y,2,150,222,50,0
23491190,F,3,0,9,9,0
23491191,J,1,0,25,4,0
23491191,Y,2,150,241,93,0
23491191,F,3,0,5,4,0
23491266,J,1,0,17,1,0
23491266,Y,2,150,216,100,0
23491266,F,3,0,7,5,0
23491267,J,1,0,19,7,0
23491267,Y,2,150,199,8,0
23491267,F,3,0,7,5,0
23491268,J,1,0,20,6,0
23491268,Y,2,150,197,101,0
23491268,F,3,0,10,0,0
23491412,J,1,0,20,2,0
23491412,Y,2,150,220,149,0
23491412,F,3,0,9,5,0
23491481,J,1,0,38,6,0
23491481,Y,2,100,195,145,0
23491481,F,3,0,5,0,0
23491482,J,1,0,31,11,0
23491482,Y,2,100,238,198,0
23491482,F,3,0,7,2,0
23491483,J,1,0,40,11,0
23491483,Y,2,100,210,87,0
23491483,F,3,0,5,5,0
23491558,J,1,0,21,15,0
23491558,Y,2,150,184,121,0
23491558,F,3,0,9,0,0
23491559,J,1,0,43,18,0
23491559,Y,2,150,212,95,0
23491559,F,3,0,7,7,0
23491560,J,1,0,18,16,0
23491560,Y,2,150,175,134,0
23491560,F,3,0,6,0,0
23491634,J,1,0,36,26,0
23491634,Y,2,100,150,104,0
23491634,F,3,0,6,0,0
23491635,J,1,0,31,11,0
23491635,Y,2,100,232,126,0
23491635,F,3,0,5,5,0
23491636,J,1,0,38,34,0
23491636,Y,2,100,245,0,0
23491636,F,3,0,9,8,0
23491637,J,1,0,33,27,0
23491637,Y,2,100,178,64,0
23491637,F,3,0,7,1,0
23491712,J,1,0,29,0,0
23491712,Y,2,100,219,112,0
23491712,F,3,0,10,4,0
23491713,J,1,0,17,0,0
23491713,Y,2,100,155,93,0
23491713,F,3,0,7,1,0
23491714,J,1,0,21,13,0
23491714,Y,2,100,161,5,0
23491714,F,3,0,8,3,0
23491788,J,1,0,24,16,0
23491788,Y,2,100,191,175,0
23491788,F,3,0,6,0,0
23491789,J,1,0,28,18,0
23491789,Y,2,100,230,116,0
23491789,F,3,0,9,2,0
23491790,J,1,0,40,9,0
23491790,Y,2,100,247,52,0
23491790,F,3,0,9,2,0
23491855,J,1,0,16,3,0
23491855,Y,2,100,165,2,0
23491855,F,3,0,7,2,0
23491856,J,1,0,30,7,0
23491856,Y,2,100,187,9,0
23491856,F,3,0,7,2,0
23491857,J,1,0,33,31,0
23491857,Y,2,100,160,26,0
23491857,F,3,0,8,3,0
23491932,J,1,0,33,9,0
23491932,Y,2,100,197,58,0
23491932,F,3,0,9,6,0
23491933,J,1,0,30,15,0
23491933,Y,2,100,190,83,0
23491933,F,3,0,10,5,0
23491934,J,1,0,16,16,0
23491934,Y,2,100,165,62,0
23491934,F,3,0,6,3,0
23492009,J,1,0,34,32,0
23492009,Y,2,100,214,125,0
23492009,F,3,0,7,2,0
23492010,J,1,0,32,0,0
23492010,Y,2,100,233,174,0
23492010,F,3,0,8,2,0
23492011,J,1,0,34,26,0
23492011,Y,2,100,191,0,0
23492011,F,3,0,5,4,0
23492086,J,1,0,29,19,0
23492086,Y,2,100,185,100,0
23492086,F,3,0,10,5,0
23492087,J,1,0,32,22,0
23492087,Y,2,100,200,133,0
23492087,F,3,0,6,6,0
23492088,J,1,0,22,12,0
23492088,Y,2,100,228,160,0
23492088,F,3,0,9,5,0
23492163,J,1,0,32,27,0
23492163,Y,2,100,156,96,0
23492163,F,3,0,6,1,0
23492164,J,1,0,42,28,0
23492164,Y,2,100,150,56,0
23492164,F,3,0,9,1,0
23492238,J,1,0,37,31,0
23492238,Y,2,150,246,36,0
23492238,F,3,0,8,3,0
23492239,J,1,0,23,17,0
23492239,Y,2,150,207,158,0
23492239,F,3,0,10,4,0
23492240,J,1,0,38,13,0
23492240,Y,2,150,199,99,0
23492240,F,3,0,5,3,0
23492241,J,1,0,18,5,0
23492241,Y,2,150,228,200,0
23492241,F,3,0,8,0,0
23492316,J,1,0,40,40,0
23492316,Y,2,150,210,40,0
23492316,F,3,0,8,4,0
23492317,J,1,0,23,2,0
23492317,Y,2,150,206,144,0
23492317,F,3,0,10,3,0
23492318,J,1,0,43,5,0
23492318,Y,2,150,219,137,0
23492318,F,3,0,6,3,0
23492393,J,1,0,43,41,0
23492393,Y,2,100,162,76,0
23492393,F,3,0,9,6,0
23492394,J,1,0,32,9,0
23492394,Y,2,100,249,105,0
23492394,F,3,0,8,2,0
23492395,J,1,0,23,7,0
23492395,Y,2,100,177,5,0
23492395,F,3,0,8,7,0
23492546,J,1,0,17,2,0
23492546,Y,2,150,172,56,0
23492546,F,3,0,7,1,0
23492547,J,1,0,39,1,0
23492547,Y,2,150,162,104,0
23492547,F,3,0,7,2,0
23492548,J,1,0,18,14,0
23492548,Y,2,150,221,106,0
23492548,F,3,0,5,3,0
23492622,J,1,0,45,35,0
23492622,Y,2,150,221,161,0
23492622,F,3,0,7,3,0
23492623,J,1,0,17,14,0
23492623,Y,2,150,200,159,0
23492623,F,3,0,5,5,0
23492624,J,1,0,19,14,0
23492624,Y,2,150,184,52,0
23492624,F,3,0,8,4,0
23492688,J,1,0,34,15,0
23492688,Y,2,100,236,154,0
23492688,F,3,0,8,5,0
23492689,J,1,0,33,6,0
23492689,Y,2,100,158,32,0
23492689,F,3,0,10,2,0
23492690,J,1,0,40,35,0
23492690,Y,2,100,181,58,0
23492690,F,3,0,6,3,0
23492766,J,1,0,22,1,0
23492766,Y,2,150,189,97,0
23492766,F,3,0,8,2,0
23492767,J,1,0,39,29,0
23492767,Y,2,150,232,52,0
23492767,F,3,0,10,8,0
23492768,J,1,0,37,37,0
23492768,Y,2,150,225,112,0
23492768,F,3,0,9,6,0
23492842,J,1,0,25,12,0
23492842,Y,2,150,229,26,0
23492842,F,3,0,8,2,0
23492843,J,1,0,20,18,0
23492843,Y,2,150,176,147,0
23492843,F,3,0,6,5,0
23492844,J,1,0,30,4,0
23492844,Y,2,150,250,210,0
23492844,F,3,0,9,7,0
23492845,J,1,0,34,15,0
23492845,Y,2,150,232,8,0
23492845,F,3,0,6,1,0
23493403,J,1,0,42,30,0
23493403,Y,2,150,217,72,0
23493403,F,3,0,7,4,0
23493404,J,1,0,29,13,0
23493404,Y,2,150,218,194,0
23493404,F,3,0,6,5,0
23493405,J,1,0,23,11,0
23493405,Y,2,150,183,21,0
23493405,F,3,0,7,1,0
23493406,J,1,0,21,19,0
23493406,Y,2,150,249,83,0
23493406,F,3,0,8,5,0
23493481,J,1,0,37,21,0
23493481,Y,2,150,163,27,0
23493481,F,3,0,8,8,0
23493482,J,1,0,31,25,0
23493482,Y,2,150,226,199,0
23493482,F,3,0,10,1,0
23493483,J,1,0,17,7,0
23493483,Y,2,150,160,90,0
23493483,F,3,0,8,4,0
23493558,J,1,0,31,24,0
23493558,Y,2,100,226,57,0
23493558,F,3,0,6,1,0
23493559,J,1,0,43,16,0
23493559,Y,2,100,151,114,0
23493559,F,3,0,8,8,0
23493560,J,1,0,45,18,0
23493560,Y,2,100,185,136,0
23493560,F,3,0,8,8,0
23493635,J,1,0,25,1,0
23493635,Y,2,100,154,117,0
23493635,F,3,0,10,7,0
23493636,J,1,0,19,3,0
23493636,Y,2,100,157,68,0
23493636,F,3,0,10,2,0
23493637,J,1,0,43,4,0
23493637,Y,2,100,222,121,0
23493637,F,3,0,9,9,0
23493710,J,1,0,20,17,0
23493710,Y,2,150,207,172,0
23493710,F,3,0,7,7,0
23493711,J,1,0,27,16,0
23493711,Y,2,150,199,2,0
23493711,F,3,0,10,3,0
23493763,J,1,0,35,3,0
23493763,Y,2,150,159,33,0
23493763,F,3,0,8,1,0
23493764,J,1,0,19,11,0
23493764,Y,2,150,245,129,0
23493764,F,3,0,8,5,0
23493818,J,1,0,38,30,0
23493818,Y,2,150,202,4,0
23493818,F,3,0,9,6,0
23493819,J,1,0,27,2,0
23493819,Y,2,150,179,47,0
23493819,F,3,0,6,1,0
23493820,J,1,0,45,24,0
23493820,Y,2,150,187,80,0
23493820,F,3,0,7,2,0
23493895,J,1,0,15,9,0
23493895,Y,2,150,240,117,0
23493895,F,3,0,9,3,0
23493896,J,1,0,45,42,0
23493896,Y,2,150,234,124,0
23493896,F,3,0,5,4,0
23493897,J,1,0,23,12,0
23493897,Y,2,150,167,87,0
23493897,F,3,0,6,4,0
23493971,J,1,0,30,18,0
23493971,Y,2,150,183,85,0
23493971,F,3,0,9,4,0
23493972,J,1,0,20,5,0
23493972,Y,2,150,177,72,0
23493972,F,3,0,7,1,0
23493973,J,1,0,30,20,0
23493973,Y,2,150,235,64,0
23493973,F,3,0,5,5,0
23493974,J,1,0,45,9,0
23493974,Y,2,150,185,133,0
23493974,F,3,0,10,5,0
23494048,J,1,0,24,19,0
23494048,Y,2,100,192,68,0
23494048,F,3,0,9,9,0
23494049,J,1,0,41,13,0
23494049,Y,2,150,248,47,0
23494049,F,3,0,10,6,0
23494050,J,1,0,27,24,0
23494050,Y,2,150,171,150,0
23494050,F,3,0,10,3,0
23494051,J,1,0,23,4,0
23494051,Y,2,150,238,1,0
23494051,F,3,0,7,7,0
23494125,J,1,0,15,14,0
23494125,Y,2,146,209,0,0
23494125,F,3,0,8,8,0
23494177,J,1,0,45,44,0
23494177,Y,2,150,169,0,0
23494177,F,3,0,9,6,0
23494178,J,1,0,28,13,0
23494178,Y,2,150,169,144,0
23494178,F,3,0,9,8,0
23494231,J,1,0,20,9,0
23494231,Y,2,150,161,116,0
23494231,F,3,0,7,5,0
23494232,J,1,0,17,15,0
23494232,Y,2,150,204,9,0
23494232,F,3,0,5,4,0
23494233,J,1,0,19,8,0
23494233,Y,2,150,184,34,0
23494233,F,3,0,7,5,0
23494234,J,1,0,24,6,0
23494234,Y,2,150,151,16,0
23494234,F,3,0,10,3,0
23494243,J,1,0,43,40,0
23494243,Y,2,150,206,179,0
23494243,F,3,0,5,0,0
23494244,J,1,0,45,9,0
23494244,Y,2,150,198,127,0
23494244,F,3,0,10,2,0
23494245,J,1,0,45,40,0
23494245,Y,2,150,178,122,0
23494245,F,3,0,7,0,0
23494328,J,1,0,27,11,0
23494328,Y,2,150,150,31,0
23494328,F,3,0,6,2,0
23494329,J,1,0,38,36,0
23494329,Y,2,150,239,210,0
23494329,F,3,0,8,6,0
23494330,J,1,0,17,14,0
23494330,Y,2,150,226,160,0
23494330,F,3,0,8,8,0
23494404,J,1,0,16,15,0
23494404,Y,2,150,166,22,0
23494404,F,3,0,8,5,0
23494405,J,1,0,41,33,0
23494405,Y,2,150,157,65,0
23494405,F,3,0,7,1,0
23494406,J,1,0,45,5,0
23494406,Y,2,150,199,172,0
23494406,F,3,0,6,0,0
23494471,J,1,0,45,26,0
23494471,Y,2,150,228,221,0
23494471,F,3,0,10,9,0
23494472,J,1,0,40,14,0
23494472,Y,2,150,236,115,0
23494472,F,3,0,6,1,0
23494473,J,1,0,19,7,0
23494473,Y,2,150,211,50,0
23494473,F,3,0,10,5,0
23494547,J,1,0,42,1,0
23494547,Y,2,150,212,40,0
23494547,F,3,0,8,6,0
23494548,J,1,0,40,5,0
23494548,Y,2,150,152,69,0
23494548,F,3,0,6,0,0
23494549,J,1,0,37,22,0
23494549,Y,2,150,159,124,0
23494549,F,3,0,8,1,0
23494550,J,1,0,34,11,0
23494550,Y,2,150,244,182,0
23494550,F,3,0,6,5,0
23494625,J,1,0,37,32,0
23494625,Y,2,100,179,176,0
23494625,F,3,0,10,4,0
23494626,J,1,0,24,0,0
23494626,Y,2,100,173,79,0
23494626,F,3,0,5,1,0
23494627,J,1,0,17,10,0
23494627,Y,2,100,250,139,0
23494627,F,3,0,7,0,0
23494701,J,1,0,25,8,0
23494701,Y,2,150,186,31,0
23494701,F,3,0,6,3,0
23494702,J,1,0,30,4,0
23494702,Y,2,150,224,37,0
23494702,F,3,0,9,0,0
23494703,J,1,0,27,15,0
23494703,Y,2,150,172,121,0
23494703,F,3,0,10,1,0
23494767,J,1,0,33,24,0
23494767,Y,2,150,221,186,0
23494767,F,3,0,6,2,0
23494768,J,1,0,27,2,0
23494768,Y,2,150,208,140,0
23494768,F,3,0,5,2,0
23494769,J,1,0,17,0,0
23494769,Y,2,150,153,12,0
